supplier_id,supplier_name,contact_name,contact_email,phone,country,is_active,created_at,region
626,Osborn Group,Brandy Forbes,matthew60@hill.org,3012283827,United Kingdom,True,2023-05-26 13:06:58,Europe
627,Lopez-Curry,Brianna Fitzpatrick,martinezashley@huff-abbott.info,423-229-6151,Canada,True,2019-01-08 01:31:47,North America
628,Mcdowell-Smith,Emily Grant,asmith@johnson-howard.net,+1-248-650-7665x3446,Japan,True,2022-12-09 15:47:43,Asia Pacific
629,"Morrison, Hebert and Rogers",Bailey Stewart,rickyriley@hill.net,+1-522-276-3460x1915,United States,True,2022-11-06 02:18:17,North America
630,Hays-Daniels,Monica Cannon,stephanie72@miranda-hill.info,(973)847-2435x861,United States,True,2021-09-26 07:05:22,North America
631,Small-Anderson,Jennifer Jenkins,jeremythompson@douglas.com,+1-922-251-2726,Japan,True,2022-11-23 05:19:32,Asia Pacific
632,"Mcdonald, Lee and Rodriguez",Timothy Shannon,criley@love.com,966.665.6224x19768,Spain,True,2023-03-04 15:26:15,Europe
633,Simon Ltd,Denise Maxwell,allen58@williams.net,+1-847-371-2903x500,Canada,True,2019-07-13 23:52:53,North America
634,Higgins-Smith,Cody Farmer,ewilson@harris.com,648.897.4223x54340,Australia,True,2020-06-28 15:42:37,Asia Pacific
635,Gibbs-Bradley,Debra Bradley,bjones@thomas-nguyen.com,001-768-621-2156x4952,United States,False,2023-02-02 06:36:34,North America
636,Thompson Ltd,David Mcdaniel,theresa57@howell-martin.com,001-920-564-4111,United Kingdom,True,2022-07-28 12:47:33,Europe
637,Wilcox-Robertson,Michael Woods,sarah90@lynch.net,+1-581-682-7306,Australia,True,2023-12-16 12:06:27,Asia Pacific
638,Morales Inc,Lisa Joseph,shelby69@sandoval.biz,659.848.8218,United States,True,2023-01-08 04:58:01,North America
639,Holden Group,Samuel Henry,friedmansusan@cunningham.net,+1-206-464-0511,United States,False,2023-05-07 19:04:29,North America
640,Boyle-Smith,Corey Johnson,hryan@yates.net,225-343-4123,United Kingdom,False,2023-04-27 21:10:12,Europe
641,Young-Molina,Alexis Nelson,mstewart@carter.com,001-860-249-8603x721,United States,True,2021-04-30 17:14:40,North America
642,Turner-Sharp,Patrick Mcneil,stephengoodman@steele.biz,2323031978,United States,True,2020-12-15 14:02:15,North America
643,Green LLC,Andrea Ho,christopher88@melendez.info,340-903-4713,United States,True,2023-07-12 17:57:58,North America
644,"Young, Contreras and Marshall",Dr. Katherine Nguyen,shanebarnes@carey.com,001-619-378-6016x2590,United States,True,2022-07-10 01:04:04,North America
645,Sullivan PLC,David Sullivan,qcraig@jacobs.com,001-547-985-5011,United States,True,2019-11-27 09:22:54,North America
646,"Carrillo, Vaughn and Fowler",Nicolas James,david66@lucero.com,935-482-1072x88780,Spain,True,2021-03-26 22:52:27,Europe
647,Richardson-Walker,Logan Newton,nancysmith@barnes.info,001-979-403-7161x60881,Australia,True,2023-07-28 12:36:52,Asia Pacific
648,Mendoza Group,Kelly Liu,martinezaustin@johnson-jackson.com,(539)996-4771,France,True,2022-07-08 17:08:38,Europe
649,"Zhang, Brooks and Miles",Kelly Hayes,zacharymoreno@strong-gomez.biz,730-976-8102x48085,Brazil,True,2021-09-08 14:14:44,Latin America
650,Todd-Pham,Amanda Forbes,jenniferwilson@vargas-jensen.com,200.824.4323x62216,Canada,True,2022-12-01 11:02:19,North America
651,Gill Ltd,Jennifer Moss,rodgersmichael@lozano-mccoy.biz,+1-368-857-4670x675,United States,True,2020-11-22 14:28:23,North America
652,"Marks, Miller and Griffin",Kelli Mccoy,katherine22@cannon.com,+1-413-895-2150x164,Australia,True,2021-06-07 12:05:26,Asia Pacific
653,"Cox, Stark and Rodriguez",Eddie Sanders,paulawatkins@craig-chavez.com,607-403-3508,Australia,True,2021-11-13 17:16:29,Asia Pacific
654,"Leach, Harris and Herrera",Ronald Murray,uthompson@ramirez.info,531-298-3924x8481,Japan,True,2019-03-11 14:25:57,Asia Pacific
655,Murphy PLC,Louis Brown,brandon88@romero.biz,2414691053,United Kingdom,True,2023-01-09 22:20:44,Europe
656,Wilson-Harris,Brenda Gallegos,katherine20@khan.com,851-567-5864,United States,False,2021-04-28 10:07:26,North America
657,"Burns, Nolan and Griffin",Nathan Wilson,cory42@roberts.info,795.234.8110,United States,True,2023-06-03 18:20:25,North America
658,Chavez PLC,Teresa Horton,nicoleroberts@zhang-molina.com,847-364-2789,United Kingdom,True,2023-08-31 02:56:06,Europe
659,Bryant-Brown,Jason Hayes,donald38@fischer.net,473-585-5128x17751,Germany,True,2020-09-25 06:10:41,Europe
660,Chambers-Parker,Kevin Marquez,adamwall@wood.org,001-459-878-1554,Australia,True,2022-12-09 20:37:46,Asia Pacific
661,Foster Inc,Jesse Wright,hdennis@guerra.com,+1-609-872-3602x4465,United Kingdom,True,2022-08-12 13:07:52,Europe
662,"Robinson, Jones and Henderson",Susan Hogan,wallaceryan@miller-taylor.com,001-977-320-5171x07308,Singapore,True,2023-08-21 13:41:58,Asia Pacific
663,"Brown, Mcknight and Michael",Becky Wilson,schmittlinda@mcguire.net,(664)578-3703x175,Germany,True,2020-01-17 21:23:37,Europe
664,Andersen Group,Jack Mills,joshua81@watts.com,402.774.1485x72602,United States,True,2022-01-13 12:34:04,North America
665,Mitchell and Sons,Richard Hunt,james80@burton.com,868-862-7288x407,United States,False,2022-08-22 11:54:22,North America
666,Cannon Ltd,Jamie James,josephhernandez@gross.com,820-976-3271x353,United States,True,2021-07-27 23:13:27,North America
667,"Stuart, Brooks and Vance",Susan Cunningham,cynthiadavis@vincent.com,(625)892-3868x79060,United States,True,2020-11-18 08:54:33,North America
668,Kane-Knox,Brittany Melton,ngrant@thompson.biz,001-732-205-5340,United States,False,2022-03-11 00:13:52,North America
669,Miller-Brandt,Michael Barnes,danawashington@best.com,+1-289-727-3961x59764,United States,True,2023-01-31 18:09:14,North America
670,"Anderson, Dalton and Wilson",Randy Griffin,ohenry@harper-daniels.com,956.770.7897,United States,True,2021-07-01 10:11:31,North America
671,"Long, Anderson and Irwin",Autumn Anderson,robinsonsydney@barnes-west.com,(942)561-9038x422,United States,True,2022-04-04 22:37:25,North America
672,Avila LLC,Marcus King,dwilson@guerrero-bailey.biz,(927)732-0222x7111,Spain,True,2021-01-29 21:43:47,Europe
673,Nunez-Stephens,Scott Stephens,kimwebb@burke-mcdaniel.com,+1-776-391-7162x0429,United States,True,2023-10-09 22:54:30,North America
674,"Gray, Hall and Murray",Stephen Young,joseph36@hart.com,248-569-8305x2169,Canada,True,2020-02-06 23:45:18,North America
675,Hill Ltd,Karen Ortiz,robert76@green-brown.info,001-322-602-6980,United Kingdom,True,2023-09-19 21:33:08,Europe
676,Johnson Ltd,Kyle Sanchez,matthewcardenas@west-walker.com,(364)971-0680,Singapore,True,2021-05-31 18:40:28,Asia Pacific
677,Mendez-Mayer,Lisa Grant,kimberlyrodriguez@bishop.com,503.516.3705x004,United States,True,2021-03-09 17:09:53,North America
678,Allen Inc,Amber Hernandez,tdavis@barr-wang.net,(367)924-4693,United Kingdom,True,2019-06-02 11:57:57,Europe
679,Wheeler Group,Amanda Nash,penaapril@nichols-galloway.net,(594)276-3808,Singapore,True,2020-11-04 22:16:50,Asia Pacific
680,"Powers, Brennan and Sanchez",Sara Evans,oheath@solis-lozano.com,001-565-540-2599x8519,Mexico,True,2022-06-20 00:16:38,North America
681,Morales and Sons,Amber Butler,ulewis@case.com,(372)872-8129,India,True,2021-11-14 18:02:03,South Asia
682,"Robinson, Shields and Brown",Michael Carr,masonlacey@moore.com,850.949.6026,United States,False,2023-03-12 19:30:02,North America
683,"Holder, Young and Hendricks",Linda Cobb,crystalwatts@nelson.biz,(752)272-8453x9749,United States,True,2019-11-24 16:50:55,North America
684,"Flores, Harper and Chambers",Jesse Riley,vanderson@atkins-jones.net,408.286.4067x560,France,True,2021-04-26 04:00:28,Europe
685,Young-Walter,Anna Evans,vsmith@jacobs.biz,+1-301-792-9022,Italy,True,2021-10-11 02:11:51,Europe
686,"Boyd, Gutierrez and Hill",James Jones,marievillarreal@coleman-paul.com,001-743-590-4489x09322,Australia,True,2019-08-14 01:38:10,Asia Pacific
687,"Fry, Hobbs and Buck",Joshua Carter,stephen14@johnston.com,432.702.3510,Australia,False,2020-12-20 02:03:32,Asia Pacific
688,"Shelton, Peters and Williams",Michael Hill,ehoffman@velez-ferguson.com,+1-655-501-9354x5036,United States,True,2021-06-17 07:41:37,North America
689,David-Powers,Kelly Dominguez,fsmith@long.com,+1-233-232-4362x962,Brazil,True,2022-02-04 15:12:57,Latin America
690,"Flores, Butler and Hernandez",Ashley Blair,bwalker@wise-west.info,(998)731-2441x290,United States,True,2021-01-13 05:33:10,North America
691,White-Medina,Victoria Webb,daymartin@daugherty.info,001-596-359-9920x12376,United States,True,2022-11-29 12:41:26,North America
692,Atkinson LLC,Taylor Andersen,christopherpowell@mills-franco.com,374.595.4210x6294,United Kingdom,True,2022-08-19 22:20:32,Europe
693,"Thomas, Ford and Brown",Lee Stewart,saundersjohnathan@yang-flowers.com,959.719.2267x131,Canada,True,2019-11-07 21:21:20,North America
694,Faulkner-Grant,Whitney Gomez,hannah96@adams.net,862.664.7528,United States,True,2022-04-09 21:56:38,North America
695,Price LLC,Justin Stone,ugardner@young.net,(412)609-6173x0099,United States,True,2023-06-02 15:03:30,North America
696,Rivera Inc,Katherine White,morseronald@bennett.com,324-603-2115x35505,Germany,True,2022-01-23 15:17:37,Europe
697,Boone-Davis,Michelle Krause,martinsamuel@williams.info,921.991.4308,United States,True,2022-12-14 02:04:45,North America
698,"Calderon, Williams and Bennett",Alexander Garrett,conniewarren@curry.biz,001-472-447-9254,Australia,True,2021-10-01 12:18:01,Asia Pacific
699,"Morrison, Russo and Lopez",Ryan Marsh,hsmith@forbes-cortez.com,488-234-5819,United States,False,2023-12-17 13:01:26,North America
700,"Ramsey, Hansen and Mendoza",Mrs. Felicia Castro DDS,christina59@martin.org,887-770-6769x3332,Canada,True,2023-05-30 07:11:35,North America
701,Turner-Stout,Curtis Campbell,april47@clark-rivera.com,859-602-5784,Australia,False,2022-09-26 11:16:10,Asia Pacific
702,Giles Ltd,Elizabeth Hunter,alicecalderon@stewart.com,4857858838,United States,True,2023-10-18 22:09:46,North America
703,Burgess Group,Aaron Jennings,ajones@miles-gonzalez.com,001-467-726-2084x672,United States,True,2020-05-22 22:33:17,North America
704,Dominguez Ltd,Nathaniel Gilbert,drivera@harrison.net,235-351-9628x2225,United States,True,2019-12-24 21:05:58,North America
705,Sanders and Sons,Christopher Rivera,michaelsmith@hill.org,+1-825-562-4728,United States,True,2023-12-31 20:07:00,North America
706,"Morris, Campbell and Owens",Michael Hendricks,michael64@weaver.com,001-342-601-2234,Singapore,True,2023-12-24 07:50:34,Asia Pacific
707,"Howard, Green and Hunt",Maria Olson,crossjoshua@elliott-martinez.net,001-492-990-0966,United States,True,2020-10-24 20:10:34,North America
708,Owens-Lang,Stephanie Herrera,xrivera@jacobs.org,7268604509,India,True,2021-05-22 08:56:30,South Asia
709,"Harrison, Franco and Rocha",Richard Gutierrez,aclark@hays.org,321.274.0039,United States,True,2019-05-07 00:11:27,North America
710,Edwards-Williams,Sandy Evans,douglasalvarez@morris.com,001-919-333-5389x2224,France,True,2021-12-12 05:08:38,Europe
711,Figueroa Inc,Emily Herrera,ecoleman@turner-wolf.com,493-960-0608,Brazil,True,2023-01-14 22:01:00,Latin America
712,Tran-Silva,Michael Marsh,ybennett@wells.net,605.564.6160x7626,Australia,True,2022-10-03 18:07:24,Asia Pacific
713,"Butler, Hernandez and Rivera",Heather Montes,waremegan@dougherty.com,001-885-300-9537x234,Canada,True,2021-10-31 22:57:42,North America
714,Hudson-Sanchez,Andre Terrell,fcastro@mccormick.biz,662.331.3361x094,United Kingdom,True,2021-09-22 10:10:37,Europe
715,"Pena, Cohen and Scott",Sarah Duncan,gregory57@reed.com,(942)831-6544x13727,United States,True,2019-12-30 10:59:19,North America
716,Levy-May,Kurt Hancock,vbrooks@gonzalez.net,857.360.6349x42904,Italy,False,2021-05-11 22:52:02,Europe
717,Murray-Oconnor,Michele Edwards,adamcollins@bartlett.net,555.418.8701x7999,India,True,2022-06-20 12:35:50,South Asia
718,Jackson-Cortez,Jason Crawford,lawsonarthur@may-sanders.com,420-524-8374x4417,Singapore,True,2023-02-11 10:09:01,Asia Pacific
719,White-Preston,Jesse Sampson,colleen90@pennington.info,456-753-8694x790,United States,False,2023-07-22 17:20:17,North America
720,"Bernard, Warren and Combs",Eric Rodriguez,thomasgolden@aguirre.com,585-836-2689x0472,Japan,True,2019-05-28 22:19:43,Asia Pacific
721,Landry Ltd,Paula Gentry,monicaanderson@flowers-wilson.info,001-441-300-9538x5574,South Korea,True,2023-06-04 14:47:09,Asia Pacific
722,Duran Group,Alexander Webb,edwardsmichaela@lucero-lee.org,(643)859-9009x3781,United States,True,2023-11-24 00:07:04,North America
723,Kirby and Sons,Cheryl Mclean,cookemily@hurst-jackson.org,6476614378,United States,True,2023-12-29 20:35:08,North America
724,Mann Inc,Kelly Rowe,zachary66@caldwell.net,870.666.1875,Japan,True,2022-03-10 06:28:01,Asia Pacific
725,Wagner LLC,Shane Short,jessicamiller@williams-franklin.net,(272)263-6815x41858,Australia,True,2021-06-17 22:41:33,Asia Pacific
726,Williamson Ltd,Megan Anderson,vthompson@collins.com,(777)229-1084,Mexico,True,2021-12-10 12:11:59,North America
727,"Durham, Hopkins and Smith",Julia Reeves,petersonashley@miller.com,001-278-560-4356x605,United States,True,2019-02-22 11:13:37,North America
728,"Arnold, Smith and Moreno",April Randolph,jessicalopez@sims.com,001-937-546-9833x067,Brazil,False,2020-02-14 17:47:30,Latin America
729,Nichols-Mitchell,Linda Miller,danastevens@harding.com,8679182226,United States,True,2021-03-11 23:53:09,North America
730,"Li, Craig and Drake",Angel Meyer,lancegray@thompson-taylor.com,001-841-790-8788,United States,True,2022-09-13 18:49:49,North America
731,Rodriguez Inc,Emily Lane,mperez@stephenson-thompson.com,885.590.6739,United States,True,2023-03-23 14:20:11,North America
732,"Hernandez, Lee and Fox",Steven Flores,heidi41@kelly-cox.net,428-498-7605x5049,India,True,2022-12-10 07:21:35,South Asia
733,Adams-Sanders,Donald Flores,rgallegos@johnson.biz,970-248-6186,France,True,2019-07-18 18:20:53,Europe
734,Chung-Stevens,Bruce Hernandez,amandaclark@hamilton.com,(463)320-1629x07399,Canada,True,2023-08-05 09:43:20,North America
735,Branch and Sons,Adrian Dean,matthewschmitt@gallegos.com,+1-998-227-1826x53371,United Kingdom,True,2023-04-07 06:49:48,Europe
736,Sutton-Abbott,Christine Bell,jeffery40@holmes.com,+1-464-294-2694,Netherlands,True,2023-07-14 17:29:46,Europe
737,"Frey, Santos and Johnson",Charles Bush,ltaylor@watson-gray.org,298.331.3549,United Kingdom,True,2023-10-22 15:38:05,Europe
738,Gray-Tran,David Jones,morrisdaniel@booth-smith.biz,959-596-7069x2195,India,True,2022-11-13 19:19:47,South Asia
739,Walsh Ltd,Gina Wallace,pcook@lopez.com,6545982438,United Kingdom,True,2023-11-22 05:23:48,Europe
740,Miller Group,John Lowe,stevenlopez@gonzales.info,2218781678,United Kingdom,True,2019-09-24 08:22:02,Europe
741,"Mueller, Knight and Hodge",Anthony Simmons,esimon@king.org,+1-464-331-5890x1649,Canada,True,2021-12-29 20:06:09,North America
742,Jacobson Inc,Kyle Watkins,timothy64@arellano.net,203-570-1709x26407,United States,True,2020-11-06 12:08:04,North America
743,Lewis Ltd,Melissa Jensen,fisherkim@morales.com,4884081726,Japan,True,2020-11-20 20:00:45,Asia Pacific
744,"Alvarez, Williams and Jones",Robert Marquez,stephaniebradley@anderson.com,+1-768-424-4850x072,Canada,True,2020-01-19 07:25:25,North America
745,Lam-Elliott,Kim Beltran,parkerkatie@ellis-martin.com,+1-374-411-6806x9196,United States,True,2022-01-10 15:37:20,North America
746,White LLC,Julie Anderson,jamesjackson@miller-young.com,966.220.8082x0391,Spain,True,2023-04-13 12:37:44,Europe
747,Ali PLC,Tamara Mcdonald,pdavis@cohen.com,+1-726-934-4435x9624,United Kingdom,True,2022-10-18 12:53:25,Europe
748,Goodwin Ltd,Michael Mckinney,gmoore@pierce-long.com,5128042425,Australia,True,2020-07-27 16:43:37,Asia Pacific
749,Hickman-Evans,David Walker,dbarnett@sanchez.com,+1-609-912-3753x028,Spain,True,2023-06-01 22:21:43,Europe
750,"Allen, Davenport and Price",Lisa Durham,ricardomurphy@weiss-cross.biz,(603)296-7024x3652,Germany,True,2022-12-10 19:43:25,Europe
751,"Rivera, Campos and Taylor",Michael Ortega,wferguson@santiago-cordova.com,(553)864-8187x540,United States,True,2021-12-10 04:09:07,North America
752,"Ramsey, Mason and Mccann",Sonya Chavez,nicolethompson@wood.net,001-748-682-1597x738,South Korea,True,2022-12-07 21:54:04,Asia Pacific
753,Davis and Sons,John Bell,bishopkaren@brewer.info,001-866-623-2360x667,Germany,True,2021-05-14 20:57:14,Europe
754,Peterson PLC,Christopher Tate,bradleyturner@morgan.com,001-412-259-4972,United States,True,2021-10-26 16:05:58,North America
755,"Sanders, Ayala and Johnson",Bethany Garcia,thernandez@leonard-castillo.com,829-886-2269x920,United States,False,2023-05-19 08:16:15,North America
756,Bowers-Hayes,Rebecca Nguyen,zwhite@holmes.com,(417)599-6235x6999,Brazil,True,2021-04-20 01:50:00,Latin America
757,Kelly Group,Rebecca Patel,riosrichard@martin.org,958.476.8877,Germany,False,2022-03-21 17:49:15,Europe
758,Lopez-Willis,Jason Oliver,aparks@valdez-santiago.biz,(560)341-3482x084,Australia,True,2023-06-11 08:37:36,Asia Pacific
759,Miller-Montgomery,Valerie Reyes,turnerjonathan@wilson.net,639-683-9122x60001,Spain,True,2023-07-15 05:23:02,Europe
760,Marquez Inc,Robert Garza,kimberly58@rodriguez-white.biz,6763291430,Brazil,True,2019-11-15 10:50:51,Latin America
761,Moore-Dawson,Jessica Cobb,fberg@smith.org,441.903.8975,United States,True,2020-02-15 05:09:46,North America
762,"Moore, Price and Ward",Cynthia Bates,james97@williams-campbell.com,(409)498-6564,United States,True,2019-10-22 05:55:30,North America
763,Smith LLC,Timothy Andrews,dstevens@parks.com,905-892-0823x5309,United States,True,2022-08-07 12:07:12,North America
764,Ward-Nelson,Mr. Joel Peters,danielsguy@butler-griffin.com,(491)294-8962x98056,Japan,True,2022-05-17 10:20:55,Asia Pacific
765,Miller Group,Casey Blanchard,larsonmichael@schmidt.com,375-830-7966,United States,True,2020-08-16 13:55:15,North America
766,Hawkins-Hunt,Brian Cervantes,christopherdavis@thomas.com,001-957-624-0434,Australia,True,2023-05-26 01:05:54,Asia Pacific
767,Johnson LLC,Jamie Snyder,pbarker@hoover.com,825-331-3795,Brazil,True,2022-09-29 07:20:42,Latin America
768,"Davis, George and Nguyen",Ann Montoya,benjamin91@hunt-swanson.com,7072773217,Netherlands,True,2021-07-31 02:56:20,Europe
769,Smith-Gutierrez,Stephanie Fields,roberto02@scott.biz,361.592.0259,United States,True,2022-03-26 22:38:01,North America
770,Hardy PLC,Charles Hernandez,leonashley@gilbert-ryan.com,273.637.0342x44474,India,True,2022-02-24 20:23:53,South Asia
771,Armstrong and Sons,Jean Lane,brooksthomas@hill-barker.com,760.378.6235x1076,United States,True,2019-08-06 02:32:26,North America
772,"James, Taylor and Turner",Michael Stewart,walter09@browning-gregory.com,001-391-670-8517x32895,Mexico,True,2021-12-22 00:58:37,North America
773,Thomas-Jackson,Susan Torres,russellandrew@sandoval-hill.info,(763)340-9185x805,United States,True,2023-06-03 23:17:25,North America
774,Fisher-Washington,Jessica Haas,colton30@nguyen.org,001-215-974-4965x3916,United Kingdom,False,2022-10-10 18:55:57,Europe
775,Ward and Sons,Brandon Smith,omatthews@murphy.com,600.240.9304x5418,Brazil,True,2022-10-17 17:27:58,Latin America
776,"Weber, Wheeler and Gonzalez",Mrs. Bethany Phillips,matthew57@murray.info,001-239-582-2180x39662,United States,True,2021-12-22 16:56:37,North America
777,Taylor Inc,Joshua Brown,amandajackson@scott-johnson.org,458.786.4078x80265,United States,True,2019-11-21 19:51:45,North America
778,Cook-Oliver,Samantha Howard,welchanna@miller-adkins.net,864-469-3335,Japan,True,2020-08-20 23:31:24,Asia Pacific
779,Alexander-Jordan,Sharon Young,kevin57@mcdonald.org,203.897.4408,Japan,True,2022-10-11 12:11:10,Asia Pacific
780,"Mccann, Taylor and Flores",Jennifer Flores,annette60@hawkins-henry.com,308.698.7092x0199,Germany,True,2020-12-03 02:47:07,Europe
781,"Harris, Edwards and Oconnell",James Gardner,imorse@lawson-atkinson.com,711.632.6611,France,True,2019-06-27 00:41:07,Europe
782,Carter-Neal,Karen Lopez,hrobinson@roberts.biz,+1-358-305-2632,Australia,True,2023-05-31 03:26:32,Asia Pacific
783,Faulkner-Casey,Tim Larsen,nbell@lester-ramirez.com,+1-260-947-2205x397,United States,True,2023-01-25 12:09:52,North America
784,Bennett-Velasquez,Zachary Santiago,beckgloria@gill.biz,645.844.7082x3171,United States,True,2023-11-08 16:45:06,North America
785,Diaz-Frederick,Benjamin Smith,michelesimpson@mitchell-middleton.com,001-819-495-3946x7662,United States,True,2023-11-22 10:56:37,North America
786,Vargas PLC,Katelyn Kim,ricardosmith@hines-douglas.com,859.360.5302,Spain,True,2021-02-10 01:51:20,Europe
787,Maldonado PLC,Angela May MD,acarpenter@jenkins-fields.org,001-884-202-5787x0368,Australia,True,2023-09-08 15:41:07,Asia Pacific
788,Benton Group,Richard Munoz,dillonharvey@greene.biz,306-830-6636x05028,United Kingdom,True,2020-07-26 01:31:50,Europe
789,"Clark, Salinas and Guerra",Christopher Hicks,nguyenjohn@garrett.com,409-289-1039x091,Canada,True,2023-02-07 18:41:53,North America
790,Fuentes Group,Joanna Kelly,marnold@ellis.com,001-730-925-2094x5237,South Korea,True,2023-12-05 22:25:20,Asia Pacific
791,"Porter, Schultz and Allen",Larry Lane,thomasmarquez@morris.com,001-895-231-9260x098,United States,True,2023-04-01 18:24:55,North America
792,"Moore, Henderson and Bennett",Cynthia Shaw,clarksteven@sutton.com,(475)274-5449,Australia,True,2023-02-02 15:10:19,Asia Pacific
793,Ewing-Mendoza,Joshua Richardson,teresaporter@lara.com,348-894-4538x11808,Canada,True,2022-09-08 21:22:07,North America
794,Ferguson-Mclean,Laura Bush,stevenrivers@goodman.biz,(758)434-4566x229,Germany,True,2021-10-16 18:33:57,Europe
795,"Barnes, Johnson and Schmitt",John Vaughn,eatkins@rosario-ware.net,579-870-5660,United States,True,2021-01-20 08:56:45,North America
796,"Woodard, Herrera and Little",Nicholas Terrell,baldwincatherine@espinoza.com,662-948-6070,Netherlands,True,2022-10-28 00:51:30,Europe
797,Rodriguez and Sons,Dr. Julie Miller,lisa05@moran-hunt.info,+1-326-760-2351x5850,South Korea,True,2019-08-25 09:39:49,Asia Pacific
798,"Ortega, Jackson and Salazar",Ann Kennedy,gcobb@boone.com,701.873.1671,Australia,True,2022-02-03 18:22:56,Asia Pacific
799,"Terrell, Byrd and Ross",Toni Miller,michaeldouglas@durham.com,6586790522,France,True,2023-03-15 00:28:28,Europe
800,Sheppard-Jordan,Rebecca Edwards,colton17@vasquez.com,233-895-4794,Italy,True,2020-08-14 01:30:47,Europe
801,Garcia and Sons,Greg Osborne,crivera@scott.com,353-815-7905x719,France,False,2023-05-29 15:06:08,Europe
802,"Burgess, Grant and Watts",Jose Harrison,aimeejohnson@elliott-reeves.com,(946)693-6561x83359,United States,True,2023-12-21 11:39:14,North America
803,Griffin Group,Jennifer Yu,ashleytorres@gonzales.com,+1-387-668-0570x2377,Australia,True,2023-11-19 07:32:29,Asia Pacific
804,Barton-Chapman,Donna Johnson,catherinevillarreal@walsh-johnson.com,801.992.2095,Germany,True,2023-12-07 22:20:25,Europe
805,"Hernandez, Cuevas and Webb",Nicole Acosta,eddie04@griffith-mcgee.net,833.629.7323,United Kingdom,True,2022-04-23 17:01:09,Europe
806,Perry-Nixon,Amy Kennedy,kwoods@schneider-matthews.net,402-682-5326x769,Japan,True,2023-12-23 01:17:28,Asia Pacific
807,Guerra Ltd,Anthony Mooney,alexandra67@jackson.biz,(477)239-2385,South Korea,True,2023-07-13 12:46:53,Asia Pacific
808,Bailey LLC,Lori Mitchell,barnettcalvin@parker.com,(832)509-1401,Italy,True,2020-06-16 05:32:15,Europe
809,Mueller-Boyd,Jonathan York,charlotte13@porter-hudson.com,328.444.2347,Canada,True,2022-01-13 20:36:35,North America
810,Alvarez-Kim,Casey Campbell,judithcox@ross.com,+1-907-755-1545x260,United States,True,2023-01-08 05:33:19,North America
811,"Chavez, Jones and Williams",Alexis Rodriguez,nelsonsuzanne@medina.info,(599)491-3831x00643,Singapore,True,2021-10-05 08:19:44,Asia Pacific
812,"Wilson, Sweeney and Wong",Kevin Hernandez,johnrobles@norris.com,(562)327-7773,India,True,2022-07-21 15:34:53,South Asia
813,"Marsh, Spears and Yang",Robert Green,hannahbryant@krause.net,(580)866-4707x03850,United States,True,2022-04-23 10:50:36,North America
814,"Thompson, Moore and Castro",Kari Lloyd,christopher31@mills.com,6593529842,Italy,True,2020-09-01 06:49:21,Europe
815,Hall-Sullivan,Grace Miller,johngill@marshall-herrera.com,001-407-840-2740x6758,Mexico,True,2022-04-29 09:53:06,North America
816,Lopez Ltd,Timothy Moore,kristy13@wilson-miller.com,562.759.0620x036,Canada,False,2023-09-25 09:17:22,North America
817,Foster-Mclaughlin,Wyatt Townsend II,danielsjason@evans-smith.biz,+1-564-361-4974x5979,Australia,True,2022-06-28 19:45:40,Asia Pacific
818,Cole Group,Mark Clark,cortezscott@lee.info,239.797.9849x14986,United Kingdom,True,2019-11-25 17:23:39,Europe
819,Smith-Lewis,Haley May,kingrichard@vasquez-thompson.net,604-893-2664x32239,United States,True,2019-11-29 23:07:28,North America
820,Goodwin-Stokes,Audrey Jackson,ppalmer@baker-patel.com,721-628-9811,United States,True,2021-07-04 19:29:15,North America
821,Ray PLC,Eric Reese,erica84@alexander.info,+1-853-440-0127,India,True,2023-06-25 08:43:37,South Asia
822,Diaz and Sons,Kim James,floresterri@simpson-white.biz,(739)884-7422,United States,True,2020-06-14 14:52:27,North America
823,Wilson-Lambert,Karen Thomas,cody75@mcdaniel.com,001-978-271-8882x237,United States,True,2022-11-08 03:09:47,North America
824,Rose-Fowler,Alexandra Ho,jasonshaw@miranda-kennedy.com,684-916-8061x34956,United Kingdom,True,2020-05-06 07:22:37,Europe
825,"Price, Long and Wilson",Michael Nixon,ashleymoore@lee.com,001-899-584-6058x6794,Australia,True,2021-04-26 08:51:30,Asia Pacific
826,Bruce-Williamson,Amanda Hardin,chelseamoore@zavala.com,+1-483-809-7236x10809,Italy,True,2023-02-23 12:48:13,Europe
827,"Mccarthy, Evans and Mendez",Tina Reynolds,sarahkennedy@wood-torres.com,766-920-1655,United States,True,2023-07-17 08:10:52,North America
828,Powers LLC,Shannon Rogers,shannon69@farmer-smith.biz,+1-486-645-7865x55751,United States,False,2019-07-15 03:01:32,North America
829,Allen Inc,Brett Pena,schmittmichael@proctor.com,464.600.0687x5868,Japan,True,2021-12-02 16:57:56,Asia Pacific
830,Brooks and Sons,Raymond Curry,jasonmoran@wall-johnson.biz,+1-605-316-6545x12244,Canada,True,2019-04-18 15:25:08,North America
831,"Price, Carlson and Andrews",Leah Lee,jnguyen@gonzalez.com,001-289-597-4023x38686,United States,False,2022-06-08 14:35:56,North America
832,Lopez-Reid,Michael White,jonesethan@castillo.com,570-817-0363x09442,Canada,True,2022-11-30 02:32:26,North America
833,"Ellison, Arias and Thompson",Megan Decker,twatts@wright-benitez.org,2206508983,United States,True,2020-11-28 19:46:23,North America
